15-65701,http://tshop.r10s.jp/parts/cabinet/detail-aa98/aa98-r-11.jpg?fitin=700:700,15360.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO(モモ) レース 350φ,,通称”モモステ”と呼ばれるほどその人気の高さは今も昔も変わりありません。まさしくステアリングの代名詞。イタリアの都市モンツァが生んだ傑作の品々をぜひその手で確かめてみてください。 <br><br>●直径：350φ（mm） ●カラー：ブラックグリップ/シルバースポーク ●グリップタイプ：レザー ●オリジナルホーンボタン付属 ●モモジャパンリミテッド正規品<br><br>※掲載写真と実際の製品とが異なる場合がございます。純正ステアリングから交換する場合には別途ボスが必要になります。 <br><br>汎用品 <br><br>車検対応品<br><br>インテリア/ステアリング,MOMO(モモ) レース 350φ：ＰＡＲＴＳ,ヘッドライトテールライトコーナーライトサイドマーカーカーボンアンテナドアミラーエアロメーターパネルリップスポイラーウイングホイールカバーペダル車高調ブレーキドライブレコーダーワイパーグリルボンネットローダウンMOMO(モモ) レース 350φ,MOMO(モモ) レース 350φ[rn]
15-65712,http://tshop.r10s.jp/creer/cabinet/00941642/img59738097.jpg?fitin=700:700,26240.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,NARDI ナルディ CLASSIC(クラシック) N161 360mmステアリング 【Viteウッド＆ポリッシュスポーク】,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719748.jpg width=100%>
<BR>

※こちらはウッド＆ポリッシュスポークの画像になります。

<BR>

<br>
<br>
商品説明
<br><br><br>



<br><IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719604.jpg width=100%>
<br>

・NARDI(ナルディ)のステアリング、「CLASSIC Viteウッド＆ポリッシュスポーク」です。
<BR>・デザインから素材の吟味、製作から仕上げに至るまで、「妥協」という言葉をいっさい取り去り、職人の手作業により一つ一つ丁寧に生み出されるNARDIステアリングホイール。1932年の創業から現在に至るまでベストセラーとして世界中のドライバーに愛され続けている理由がここにあります。
<BR>・ナルディの歴史はここから始まりました。軽快でしなやかな操舵感。エンツォ・フェラーリやフェルディナント・ポルシェが愛したステアリングは、今もあらゆるパイロットたちの心を魅了し続けています。
<BR>・他とは一線を画すやや細めのグリップ、スポーツユースにもロードユースにも適した360mm。

<BR>
<BR>一般的にステアリングは小径なものほど同じ舵角をあてるにも腕を動かす距離が少なくて済むためクルマがクイックになったかのような感覚を味わうことができ、スポーツユースに向くといわれていますが、ステアリングは「テコの原理」で作用するものなので、あまり小径なものにしてしまうとステアリング操作が重たくなってしまうといった現象も起こります。用途とスタイリングを考慮した上お選びください。
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",NARDI ナルディ CLASSIC(クラシック) N161 360mmステアリング 【Viteウッド＆ポリッシュスポーク】：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングNARDI ナルディ CLASSIC(クラシック) N161 360mmステアリング 【Viteウッド＆ポリッシュスポーク】,【送料無料!カードOK!】。NARDI ナルディ CLASSIC(クラシック) N161 360mmステアリング 【Viteウッド＆ポリッシュスポーク】[rn]
15-65713,http://tshop.r10s.jp/creer/cabinet/05104018/imgrc0066079336.jpg?fitin=700:700,24719.2000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO モモ ステアリング G-4 GT50 ITALY JAPAN EDITION(イタリー ジャパンエディション) 35φ,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>",MOMO モモ ステアリング G-4 GT50 ITALY JAPAN EDITION(イタリー ジャパンエディション) 35φ：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングMOMO モモ ステアリング G-4 GT50 ITALY JAPAN EDITION(イタリー ジャパンエディション) 35φ,【送料無料!カードOK!】。MOMO モモ ステアリング G-4 GT50 ITALY JAPAN EDITION(イタリー ジャパンエディション) 35φ[rn]
15-65714,http://tshop.r10s.jp/creer/cabinet/00941642/img59737369.jpg?fitin=700:700,24320.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,NARDI ナルディ CLASSIC(クラシック) N343 340mmステアリング 【ブラックスエード＆ブラックスポーク】,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<br><br>
SUEDE LEATHER<BR>
コンペティションユースとして、レーシンググラブの使用を前提に開発されたモデルです。リム全体にまかれたスウェード革が最高のグリップ力を発揮します。
<br>
<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59738658.jpg width=100%>

<br>


<BR>

<br>
<br>
商品説明
<br><br><br>



<br><IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719604.jpg width=100%>
<br>

・NARDI(ナルディ)のステアリング、「CLASSIC ブラックスエード＆ブラックスポーク」です。
<BR>・デザインから素材の吟味、製作から仕上げに至るまで、「妥協」という言葉をいっさい取り去り、職人の手作業により一つ一つ丁寧に生み出されるNARDIステアリングホイール。1932年の創業から現在に至るまでベストセラーとして世界中のドライバーに愛され続けている理由がここにあります。
<BR>・上質な本革と職人による手縫いの伝統。使い込むほどにパイロットの手にしっとりと馴染み、コーナーをクリアするたび愛車との一体感が高まります。
<BR>・他とは一線を画すやや細めのグリップ、スポーツユースからロードユースまで「ジャストサイズ」の340mm。 

<BR>
<BR>●CLASSIC ブラックスエード＆ブラックスポークには他に、330mmタイプ、360mmタイプがラインアップされています。
<BR>一般的にステアリングは小径なものほど同じ舵角をあてるにも腕を動かす距離が少なくて済むためクルマがクイックになったかのような感覚を味わうことができ、スポーツユースに向くといわれていますが、ステアリングは「テコの原理」で作用するものなので、あまり小径なものにしてしまうとステアリング操作が重たくなってしまうといった現象も起こります。用途とスタイリングを考慮した上お選びください。
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",NARDI ナルディ CLASSIC(クラシック) N343 340mmステアリング 【ブラックスエード＆ブラックスポーク】：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングNARDI ナルディ CLASSIC(クラシック) N343 340mmステアリング 【ブラックスエード＆ブラックスポーク】,【送料無料!カードOK!】。NARDI ナルディ CLASSIC(クラシック) N343 340mmステアリング 【ブラックスエード＆ブラックスポーク】[rn]
15-65715,http://tshop.r10s.jp/creer/cabinet/00941642/imgrc0066329507.jpg?fitin=700:700,22800.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,PERSONAL パーソナル P051 TROPHY φ35 (トロフィー 350mm) 【ブラックレザー/ブラックスポーク/イエローステッチ】,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<img src=http://image.rakuten.co.jp/creer/cabinet/00941642/imgrc0066331211.jpg width=75%>


<BR><BR>
・personalのステアリング、TROPHY (トロフィー) P051です。
<BR>・F1ワールドチャンピオンシップの歴史に残るPersonalブランドは勝利するために最上級の素材と洗練されたデザインが注がれています。
<BR>・イエローロゴ刺しゅうと、中心目安のイエローマーキングが入っています。


<BR><BR>
商品仕様
<BR>●カラー:ブラックレザー/ブラックスポーク/イエローステッチ
<BR>　ホーンボタン=イエローロゴ
<BR>●素材:レザー
<BR>●直径:Φ350mm
<BR>●サイズ:オフセット=セミディープコーンモデル(52mm)/ スポーク=3スポーク / グリップ=オーバル(26×35mm)",PERSONAL パーソナル P051 TROPHY φ35 (トロフィー 350mm) 【ブラックレザー/ブラックスポーク/イエローステッチ】：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングPERSONAL パーソナル P051 TROPHY φ35 (トロフィー 350mm) 【ブラックレザー/ブラックスポーク/イエローステッチ】,【送料無料!カードOK!】。PERSONAL パーソナル P051 TROPHY φ35 (トロフィー 350mm) 【ブラックレザー/ブラックスポーク/イエローステッチ】[rn]
15-65716,http://tshop.r10s.jp/creer/cabinet/01222136/img56967718.jpg?fitin=700:700,14867.2000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO モモ ステアリング R-12 RACE 32φ (レース320mm),【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<br>
<br>
商品説明
<br><br><br>


・イタリアの名門、MOMO(モモ)のステアリング「RACE 32φ」です。
<BR>・モモならでは上質なレザーを使用。ダークグレイスポーク/ブラックレザーのコンビネーション。
<BR>
<BR>

<br>
<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/01222136/img56612008.jpg width=100%>

<br>
サイズ
<BR>H=320mm
<BR>W=320mm
<BR>DEEP=43mm
<BR>総重量=1300g
<BR>GRIP A(D/H)=33/27mm
<BR>GRIP B(D/H)=33/27mm
<BR>GRIP C(D/H)=33/27mm
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきたく存じます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",MOMO モモ ステアリング R-12 RACE 32φ (レース320mm)：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングMOMO モモ ステアリング R-12 RACE 32φ (レース320mm),【送料無料!カードOK!】。MOMO モモ ステアリング R-12 RACE 32φ (レース320mm)[rn]
15-65717,http://tshop.r10s.jp/creer/cabinet/05104018/imgrc0066075102.jpg?fitin=700:700,14867.2000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO モモ ステアリング M-45 MOD.78(モデル78) 35φ,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>",MOMO モモ ステアリング M-45 MOD.78(モデル78) 35φ：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングMOMO モモ ステアリング M-45 MOD.78(モデル78) 35φ,【送料無料!カードOK!】。MOMO モモ ステアリング M-45 MOD.78(モデル78) 35φ[rn]
15-65718,http://tshop.r10s.jp/creer/cabinet/05104018/imgrc0066077003.jpg?fitin=700:700,15363.2000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO モモ ステアリング M-64 MOD.78(モデル78) 35φ,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>",MOMO モモ ステアリング M-64 MOD.78(モデル78) 35φ：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングMOMO モモ ステアリング M-64 MOD.78(モデル78) 35φ,【送料無料!カードOK!】。MOMO モモ ステアリング M-64 MOD.78(モデル78) 35φ[rn]
15-65719,http://tshop.r10s.jp/creer/cabinet/00941642/img59719627.jpg?fitin=700:700,24320.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,NARDI ナルディ CLASSIC(クラシック) N342 340mmステアリング 【ブラックレザー＆シルバースポーク】,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719584.jpg width=100%>
<BR>

<br>
<br>
商品説明
<br><br><br>



<br><IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719604.jpg width=100%>
<br>

・NARDI(ナルディ)のステアリング、「CLASSIC ブラックレザー＆シルバースポーク」です。
<BR>・デザインから素材の吟味、製作から仕上げに至るまで、「妥協」という言葉をいっさい取り去り、職人の手作業により一つ一つ丁寧に生み出されるNARDIステアリングホイール。1932年の創業から現在に至るまでベストセラーとして世界中のドライバーに愛され続けている理由がここにあります。
<BR>・上質な本革と職人による手縫いの伝統。使い込むほどにパイロットの手にしっとりと馴染み、コーナーをクリアするたび愛車との一体感が高まります。
<BR>・他とは一線を画すやや細めのグリップ、スポーツユースからロードユースまで「ジャストサイズ」の340mm。

<BR>
<BR>●CLASSIC ブラックレザー＆シルバースポークには他に、330mmタイプ、360mmタイプ、380mmタイプがラインアップされています。
<BR>一般的にステアリングは小径なものほど同じ舵角をあてるにも腕を動かす距離が少なくて済むためクルマがクイックになったかのような感覚を味わうことができ、スポーツユースに向くといわれていますが、ステアリングは「テコの原理」で作用するものなので、あまり小径なものにしてしまうとステアリング操作が重たくなってしまうといった現象も起こります。用途とスタイリングを考慮した上お選びください。
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",NARDI ナルディ CLASSIC(クラシック) N342 340mmステアリング 【ブラックレザー＆シルバースポーク】：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングNARDI ナルディ CLASSIC(クラシック) N342 340mmステアリング 【ブラックレザー＆シルバースポーク】,【送料無料!カードOK!】。NARDI ナルディ CLASSIC(クラシック) N342 340mmステアリング 【ブラックレザー＆シルバースポーク】[rn]
15-65720,http://tshop.r10s.jp/creer/cabinet/01222136/img56617054.jpg?fitin=700:700,12881.6000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,MOMO モモ ステアリング T-12 TUNER(Dark gray spOKe) 35φ (チューナー ダークグレイスポーク 350mm),【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<br>
<br>
商品説明
<br><br><br>


・イタリアの名門、MOMO(モモ)のステアリング「TUNER  35φ」です。
<BR>・モモならでは上質なレザーを使用。ブラックレザーとダークグレイスポークのコンビネーション。 
<BR>
<BR>

<br>
<IMG SRC=http://image.rakuten.co.jp/creer/cabinet/01222136/img56612008.jpg width=100%>

<br>
サイズ
<BR>H=350mm
<BR>W=350mm
<BR>DEEP=41mm
<BR>総重量=1110g
<BR>GRIP A(D/H)=33/26mm
<BR>GRIP B(D/H)=30/28mm
<BR>GRIP C(D/H)=34/27mm
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきたく存じます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",MOMO モモ ステアリング T-12 TUNER(Dark gray spOKe) 35φ (チューナー ダークグレイスポーク 350mm)：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングMOMO モモ ステアリング T-12 TUNER(Dark gray spOKe) 35φ (チューナー ダークグレイスポーク 350mm),【送料無料!カードOK!】。MOMO モモ ステアリング T-12 TUNER(Dark gray spOKe) 35φ (チューナー ダークグレイスポーク 350mm)[rn]
15-65721,http://tshop.r10s.jp/creer/cabinet/00941642/img59797597.jpg?fitin=700:700,24320.0000,,車用品・バイク用品 > カー用品 > 内装パーツ > ステアリング > ステアリング,NARDI ナルディ SPORTS TYPEラリー N754 350mmディープコーンタイプステアリング 【スエード/レッドステッチ/オフセット80mm】,【送料無料!カードOK!】,"<center>
<font size=5><b>本日開催の<br>ポイントupイベントは<br>→→→ こちら ←←←</b></font>
<hr></center>
<br>


<br>
<br>
商品説明
<br><br><br>


<br><IMG SRC=http://image.rakuten.co.jp/creer/cabinet/00941642/img59719533.jpg width=100%>
<br>

・NARDI(ナルディ)のステアリング、「CLASSIC SPORTS TYPEラリー」です。
<BR>・デザインから素材の吟味、製作から仕上げに至るまで、「妥協」という言葉をいっさい取り去り、職人の手作業により一つ一つ丁寧に生み出されるNARDIステアリングホイール。1932年の創業から現在に至るまでベストセラーとして世界中のドライバーに愛され続けている理由がここにあります。
<BR>・スポーツユースにターゲットを合わせ、コントロール性を重視した「ディープコーン」モデルです。スポークをオフセットにすることで、スペーサーを使わずにドライビングポジションを最適化できます。
<BR>・レーシンググラブの使用を前提にしたスエードタイプ。手に吸い付くような最高のグリップ力がコンペティションにおけるコントロールを確実なものにします。
<BR>・他とは一線を画すやや細めのグリップ、スポーツユースにもロードユースにも適した小径350mm/オフセット80mmです。
<BR>・車内にワンポイント華を添えるレッドステッチ仕様。
<BR>
<BR>●ディープコーンタイプには、
パンチングレザー330mmタイプ、
パンチングレザー340mmタイプ、
パンチングレザー350mmタイプがラインアップされています。
<BR>レザータイプは素手での使用に適したロードユースモデルです。
<BR>
<BR>■取付には別売のステアリングボスが必要となります。
<BR>※弊社ページのラインナップにない場合、適合をお調べすることもできますので、ご希望のお客様は備考欄にて車種、年式、エアバッグの有無をご記入の上、「ステアリングボス追加希望」とご記入ください。
<BR>適合がございましたら新しい商品ページのご用意ができ次第ご案内させていただきます。また事前にお問い合わせいただければ金額の方もご案内させていただきます。
<BR>
<BR>■運転席SRSエアバック装着車両については、エアバックを取り外すことにより自動車保険の契約内容の変更が必要になります。詳細につきましては保険会社にお問い合わせ下さい。




<br>



<br><br>",NARDI ナルディ SPORTS TYPEラリー N754 350mmディープコーンタイプステアリング 【スエード/レッドステッチ/オフセット80mm】：クレールオンラインショップ,オーディオテクニカコムテックセルスターユピテルカーオーディオ車高調レーダー探知機デッドニングNARDI ナルディ SPORTS TYPEラリー N754 350mmディープコーンタイプステアリング 【スエード/レッドステッチ/オフセット80mm】,【送料無料!カードOK!】。NARDI ナルディ SPORTS TYPEラリー N754 350mmディープコーンタイプステアリング 【スエード/レッドステッチ/オフセット80mm】[rn]
